source,dataset,strategy,prune_layers,prune_ratio,metric_name,metric_value,run_dir
non_position_id_archive,pope,random,[1],[0.3],macro_f1,0.8558604708793883,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p3__20260326_004721_204847
non_position_id_archive,pope,random,[1],[0.4],macro_f1,0.8497168011235264,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p4__20260326_013127_272257
non_position_id_archive,pope,random,[1],[0.5],macro_f1,0.8482168989890332,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p5__20260326_013741_395411
non_position_id_archive,pope,random,[1],[0.6],macro_f1,0.842698284288491,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p6__20260326_014258_650269
non_position_id_archive,pope,random,[1],[0.7],macro_f1,0.8335295733604778,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p7__20260326_021956_112228
non_position_id_archive,pope,random,[2],[0.2],macro_f1,0.8562457790172839,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p2__20260326_022412_891971
non_position_id_archive,pope,random,[2],[0.3],macro_f1,0.8553140331673005,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p3__20260326_023649_443472
non_position_id_archive,pope,random,[2],[0.4],macro_f1,0.8500042894097772,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p4__20260326_030753_969478
non_position_id_archive,pope,random,[2],[0.5],macro_f1,0.8473905795047668,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p5__20260326_032448_987051
non_position_id_archive,pope,random,[2],[0.6],macro_f1,0.8424868655172583,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p6__20260326_034012_791633
non_position_id_archive,pope,random,[2],[0.7],macro_f1,0.8334218825463903,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l2_r0p7__20260326_041449_338299
non_position_id_archive,pope,random,[3],[0.2],macro_f1,0.85568956757604,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p2__20260326_042021_678460
non_position_id_archive,pope,random,[3],[0.3],macro_f1,0.8553743917758995,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p3__20260326_043329_265189
non_position_id_archive,pope,random,[3],[0.4],macro_f1,0.8497755719884231,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p4__20260326_050750_482044
non_position_id_archive,pope,random,[3],[0.5],macro_f1,0.8479354139152537,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p5__20260326_051755_687252
non_position_id_archive,pope,random,[3],[0.6],macro_f1,0.8433765712086497,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p6__20260326_053404_955155
non_position_id_archive,pope,random,[3],[0.7],macro_f1,0.8336798292734576,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l3_r0p7__20260326_055920_220229
non_position_id_archive,pope,sparsevlm,[1],[0.2],macro_f1,0.8595048892575324,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p2__20260326_004709_228763
non_position_id_archive,pope,sparsevlm,[1],[0.3],macro_f1,0.8544520870238563,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p3__20260326_004723_778282
non_position_id_archive,pope,sparsevlm,[1],[0.4],macro_f1,0.8491126880398595,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p4__20260326_013127_271557
non_position_id_archive,pope,sparsevlm,[1],[0.5],macro_f1,0.841423233010147,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p5__20260326_013828_862181
non_position_id_archive,pope,sparsevlm,[1],[0.6],macro_f1,0.8219979742679436,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p6__20260326_014416_964001
non_position_id_archive,pope,sparsevlm,[1],[0.7],macro_f1,0.7863950943814099,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l1_r0p7__20260326_022159_649749
non_position_id_archive,pope,sparsevlm,[2],[0.2],macro_f1,0.8568249404164568,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p2__20260326_022601_453449
non_position_id_archive,pope,sparsevlm,[2],[0.3],macro_f1,0.8584859280592275,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p3__20260326_024255_729678
non_position_id_archive,pope,sparsevlm,[2],[0.4],macro_f1,0.8513232312180898,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p4__20260326_031158_857825
non_position_id_archive,pope,sparsevlm,[2],[0.5],macro_f1,0.8505742665071455,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p5__20260326_033024_908350
non_position_id_archive,pope,sparsevlm,[2],[0.6],macro_f1,0.8363655162763494,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p6__20260326_034331_950417
non_position_id_archive,pope,sparsevlm,[2],[0.7],macro_f1,0.8187930010080272,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l2_r0p7__20260326_041506_665128
non_position_id_archive,pope,sparsevlm,[3],[0.2],macro_f1,0.8585703972636072,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p2__20260326_042039_201824
non_position_id_archive,pope,sparsevlm,[3],[0.3],macro_f1,0.8589077552380008,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p3__20260326_043432_019024
non_position_id_archive,pope,sparsevlm,[3],[0.4],macro_f1,0.8565054575508276,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p4__20260326_051256_109033
non_position_id_archive,pope,sparsevlm,[3],[0.5],macro_f1,0.8525582202284475,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p5__20260326_051944_275905
non_position_id_archive,pope,sparsevlm,[3],[0.6],macro_f1,0.8469625327772471,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p6__20260326_054041_468569
non_position_id_archive,pope,sparsevlm,[3],[0.7],macro_f1,0.8309207802676951,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/sparsevlm/pope/pope_sparsevlm_l3_r0p7__20260326_060425_801521
baseline_runs,gqa,baseline,[2],[0.0],accuracy,61.94,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs/baseline/gqa/gqa_baseline_l2_r0__20260327_112854_832309
baseline_runs,mme,baseline,[2],[0.0],overall_total_score,1865.5727290916368,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs/baseline/mme/mme_baseline_l2_r0__20260327_112855_281383
baseline_runs,pope,baseline,[2],[0.0],macro_f1,0.8588912151820741,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs/baseline/pope/pope_baseline_l2_r0__20260327_112855_393174
